,https://,,,,,21.0,2018-11-14T16:51:34Z,2018-11-14T16:51:34Z,,,0.0,,,,,,,34a9c0c8-eeda-411f-949f-4269d5b10162,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>nil}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T21:01:02Z,2016-01-26T21:01:02Z,,,0.60978,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,00dd397e-427b-44af-976f-6659c54afd3a,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-26T20:56:00Z,2016-01-26T20:56:00Z,,,0.782479,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",192,false,,get,216.51.95.36,a3f692e4-2e61-4730-9114-4b98d49cb1c8,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T20:55:58Z,2016-01-26T20:55:58Z,,,0.486691,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,0f762ea4-8019-4aef-b67c-3110891155d2,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/users/53/masquerade,,,users,masquerade,,2016-01-26T20:48:17Z,2016-01-26T20:48:17Z,,,0.291063,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,bbdea26a-1d51-456f-b4ea-36c13e75dab7,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T20:48:16Z,2016-01-26T20:48:16Z,,,0.294399,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,22e28c00-d17f-48ac-8c65-11f84d1cd838,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-26T20:47:10Z,2016-01-26T20:47:10Z,,,0.574779,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",192,false,,get,216.51.95.36,55309490-a6bb-431d-ab74-4f2745991041,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0050b8f0fec2d7ea2ab6cb01107e4da3,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-26T20:47:07Z,2016-01-26T20:47:07Z,,,0.626427,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",,false,,get,216.51.95.36,304b7b79-8bdf-4381-bb41-0c6dd709d492,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-13T19:30:56Z,2016-01-13T19:30:56Z,,,0.69634,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,69e04d92-5e48-4125-9d84-3458fa7ac60f,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/courses/31/assignments/591,Course,,assignments,show,,2016-01-13T18:06:20Z,2016-01-13T18:06:20Z,,,1.214578,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",602,false,,get,216.51.95.36,2b449ce0-a039-4ab5-9bf1-1a9d1bf721ba,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/courses/31/assignments,Course,,assignments,index,,2016-01-13T18:06:16Z,2016-01-13T18:06:16Z,,,0.551096,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",601,false,,get,216.51.95.36,bce1404b-1626-4262-bca1-e14ebe90bc77,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/courses/31/discussion_topics/129,Course,,discussion_topics,show,,2016-01-13T18:06:12Z,2016-01-13T18:06:12Z,,,0.933125,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",600,false,,get,216.51.95.36,fbe1c0f0-d9b0-4285-bfe9-62df41332783,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/api/v1/courses/31/discussion_topics,Course,,discussion_topics,create,,2016-01-13T18:06:12Z,2016-01-13T18:06:12Z,,,0.394775,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",600,true,,post,216.51.95.36,14cfac65-b70e-48b1-b02a-4c74d4080ceb,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/courses/31/discussion_topics/new,Course,,discussion_topics,new,,2016-01-13T18:05:33Z,2016-01-13T18:05:33Z,,,0.434847,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,6f144939-7121-4bac-b0bf-7e4756354e49,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/courses/31/discussion_topics,Course,,discussion_topics,index,,2016-01-13T18:05:24Z,2016-01-13T18:05:24Z,,,0.465536,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",599,false,,get,216.51.95.36,f6211dfd-d098-4e4e-9b8e-92c17c5e4e58,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/courses/31/assignments/syllabus,Course,,assignments,syllabus,,2016-01-13T18:05:23Z,2016-01-13T18:05:23Z,,,1.119136,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",598,false,,get,216.51.95.36,a9f90fc2-ba8e-47c6-89f4-c68e745e050c,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/courses/31/collaborations,Course,,collaborations,index,,2016-01-13T18:05:13Z,2016-01-13T18:05:13Z,,,1.293858,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",597,false,,get,216.51.95.36,8fe534e8-0495-4ea5-a249-39f8ba7beb16,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/courses/31,Course,,courses,show,,2016-01-13T18:05:06Z,2016-01-13T18:05:06Z,,,1.422609,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",596,false,,get,216.51.95.36,3791f2a0-e880-4762-9615-7895c99ac5a4,false,"{""user""=>53, ""context""=>31, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
e0c42b1b9b5e3f9f6b8fe54e280628ab,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-13T18:05:02Z,2016-01-13T18:05:02Z,,,0.734951,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,50a29237-1d87-458f-b101-c300d754e561,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
944ba453ffecf1a0efdbc714b702fdf8,https://njenson.instructure.com/courses/9/users,Course,,context,roster,,2016-01-09T15:35:12Z,2016-01-09T15:35:12Z,,,0.347766,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",575,false,,get,216.51.95.36,bb07154a-5c80-4e6d-b27c-001135ba8a3d,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
944ba453ffecf1a0efdbc714b702fdf8,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-09T15:34:55Z,2016-01-09T15:34:55Z,,,0.300785,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",192,false,,get,216.51.95.36,20484dff-fbe7-46ba-8eac-5abad08f18e6,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
944ba453ffecf1a0efdbc714b702fdf8,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-09T15:34:47Z,2016-01-09T15:34:47Z,,,0.31569,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",192,false,,get,216.51.95.36,933a26e5-5495-4da8-a520-8cba60897c13,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
944ba453ffecf1a0efdbc714b702fdf8,https://njenson.instructure.com/courses/9/discussion_topics,Course,,discussion_topics,index,,2016-01-09T15:34:41Z,2016-01-09T15:34:41Z,,,0.551143,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",570,false,,get,216.51.95.36,cb387092-8be4-4cbb-8845-4af4b428b174,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
944ba453ffecf1a0efdbc714b702fdf8,https://njenson.instructure.com/courses/9/grades,Course,,gradebooks,grade_summary,,2016-01-09T15:34:39Z,2016-01-09T15:34:39Z,,,1.301722,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",535,false,,get,216.51.95.36,cdec960a-41ba-42d9-ab9e-731ea4fb4922,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
944ba453ffecf1a0efdbc714b702fdf8,https://njenson.instructure.com/courses/9/users/53,Course,,context,roster_user,,2016-01-09T15:34:17Z,2016-01-09T15:34:17Z,,,1.05074,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",576,false,,get,216.51.95.36,3273ecfa-baa9-4c44-a01e-cf210e78826b,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
944ba453ffecf1a0efdbc714b702fdf8,https://njenson.instructure.com/courses/9/users,Course,,context,roster,,2016-01-09T15:34:12Z,2016-01-09T15:34:12Z,,,0.375167,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",575,false,,get,216.51.95.36,5b9535c2-b728-4ba7-b594-955b1e7397a0,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
944ba453ffecf1a0efdbc714b702fdf8,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-09T15:34:10Z,2016-01-09T15:34:10Z,,,0.551044,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",192,false,,get,216.51.95.36,312303a5-3be8-4175-bc34-201ef70f5497,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
944ba453ffecf1a0efdbc714b702fdf8,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-09T15:34:08Z,2016-01-09T15:34:08Z,,,0.600978,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,3e9fd46a-ae3e-442c-b53e-82d5d4c6b922,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/courses/9/discussion_topics/126,Course,,discussion_topics,show,27.0,2016-01-08T19:12:51Z,2016-01-08T19:12:51Z,,,1.080031,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",571,false,,get,216.51.95.36,691a4d2c-f383-4752-b2e0-b459710f1cbc,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/api/v1/courses/9/discussion_topics,Course,,discussion_topics,create,,2016-01-08T19:12:51Z,2016-01-08T19:12:51Z,,,0.401554,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",571,true,,post,216.51.95.36,8aaf25f7-b2ab-4444-ad6a-e2715d22789f,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/courses/9/discussion_topics/new,Course,,discussion_topics,new,,2016-01-08T19:12:08Z,2016-01-08T19:12:08Z,,,0.743019,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,8f3b30a5-059d-480f-942a-f6897b645374,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/courses/9/discussion_topics,Course,,discussion_topics,index,,2016-01-08T19:12:04Z,2016-01-08T19:12:04Z,,,1.160211,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",570,false,,get,216.51.95.36,d55ca783-910a-4edc-b70d-1f721a6cd4d0,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-08T19:11:51Z,2016-01-08T19:11:51Z,,,0.799827,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",192,false,,get,216.51.95.36,d7814cde-860a-4152-8e32-9dcbd6c18b00,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-08T19:11:48Z,2016-01-08T19:11:48Z,,,0.670564,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,e5a61884-0838-488b-a3ff-50d5ba402d10,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/users/53,User,,users,show,,2016-01-08T18:42:36Z,2016-01-08T18:42:36Z,,,0.331674,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,34ca29dd-a67c-4af4-8c0a-ec46bb9d3875,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/courses,,,courses,index,,2016-01-08T18:42:05Z,2016-01-08T18:42:05Z,,,0.425318,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,90c7fa31-6b42-46d9-895d-b47ec1a61cd4,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-08T18:36:37Z,2016-01-08T18:36:37Z,,,1.194392,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",192,false,,get,216.51.95.36,88c37462-2b67-48ee-a7ce-a9526544b8e9,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-08T18:36:35Z,2016-01-08T18:36:35Z,,,0.418758,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,37eb37bd-91c7-44b3-b1ef-ea6e0c2c98df,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-08T18:36:33Z,2016-01-08T18:36:33Z,,,0.942233,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",192,false,,get,216.51.95.36,f67f905d-53b7-4ef3-827c-ec70d4e6324e,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-08T18:36:31Z,2016-01-08T18:36:31Z,,,0.343781,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,d3328dc0-8c03-46ae-b3f4-6dd0319c8e88,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/courses/9,Course,,courses,show,,2016-01-08T18:36:27Z,2016-01-08T18:36:27Z,,,1.148581,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",192,false,,get,216.51.95.36,5deab97f-c9d5-4ac2-9ffa-77b684f01e3e,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
0ebb785483d6de95cb4fba77aac9e5f1,https://njenson.instructure.com/,User,,users,user_dashboard,,2016-01-08T18:36:24Z,2016-01-08T18:36:24Z,,,0.660572,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36",,false,,get,216.51.95.36,c2ffb9e4-a3f1-4edd-9178-b3b317e1c0ce,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
1a440703d82a9d7cb0055baecac795ef,https://njenson.instructure.com/courses/9/grades,Course,,gradebooks,grade_summary,73.0,2015-11-30T20:38:49Z,2015-11-30T20:38:49Z,,,1.520389,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",535,false,,get,216.51.95.36,2cdec4a5-84c9-49d3-b326-3f580b06406c,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
1a440703d82a9d7cb0055baecac795ef,https://njenson.instructure.com/courses/9,Course,,courses,show,5.0,2015-11-30T20:38:45Z,2015-11-30T20:38:45Z,,,0.734759,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",192,false,,get,216.51.95.36,c66ab43b-01bf-44b6-851a-c722bc912048,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
1a440703d82a9d7cb0055baecac795ef,https://njenson.instructure.com/courses,,,courses,index,5.0,2015-11-30T20:38:44Z,2015-11-30T20:38:44Z,,,0.192619,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,get,216.51.95.36,c635f0e9-ef4e-42ff-ae12-edba27339984,false,"{""user""=>53, ""context""=>nil, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
1a440703d82a9d7cb0055baecac795ef,https://njenson.instructure.com/,User,,users,user_dashboard,5.0,2015-11-30T20:38:33Z,2015-11-30T20:38:33Z,,,0.424685,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,get,216.51.95.36,1097d54a-bfdb-44fa-a226-ba1fabc460f8,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
32ec3155da56a9ee56067c561f5bd54f,https://njenson.instructure.com/,User,,users,user_dashboard,5.0,2015-11-24T17:59:56Z,2015-11-24T17:59:56Z,,,0.555285,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,get,216.51.95.36,72c700a9-6eab-4269-94aa-aa2eeefe0c65,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
32ec3155da56a9ee56067c561f5bd54f,https://njenson.instructure.com/courses/9/modules,Course,,context_modules,index,5.0,2015-11-24T17:08:18Z,2015-11-24T17:08:18Z,,,2.552816,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",499,false,,get,216.51.95.36,871a1c51-f64a-4648-b804-4aa5d6607697,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
32ec3155da56a9ee56067c561f5bd54f,https://njenson.instructure.com/courses/9,Course,,courses,show,5.0,2015-11-24T17:08:09Z,2015-11-24T17:08:09Z,,,1.023959,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",192,false,,get,216.51.95.36,e26673cf-fc4c-47e7-b897-0a63452c0a92,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
32ec3155da56a9ee56067c561f5bd54f,https://njenson.instructure.com/,User,,users,user_dashboard,5.0,2015-11-24T17:08:05Z,2015-11-24T17:08:05Z,,,0.814347,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,get,216.51.95.36,1c607bfc-17ab-4102-afc7-b2abd46ff0a3,false,"{""user""=>53, ""context""=>53, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
1f8d41738649269313ec8863aeb8202b,https://njenson.instructure.com/courses/9/quizzes/24,Course,,quizzes/quizzes,show,5.0,2015-09-08T18:04:21Z,2015-09-08T18:04:21Z,,,1.284009,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",265,false,,get,216.51.95.36,0963ff2f-37c4-4057-9a0a-2a7aefffb2ab,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
1f8d41738649269313ec8863aeb8202b,https://njenson.instructure.com/courses/9/quizzes/24/take,Course,,quizzes/quizzes,show,5.0,2015-09-08T18:04:10Z,2015-09-08T18:04:10Z,,,0.907053,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",,,,get,216.51.95.36,919410e2-5e25-44e7-a50e-99be6d5f9002,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
1f8d41738649269313ec8863aeb8202b,https://njenson.instructure.com/courses/9/quizzes/24/take?user_id=53,Course,,quizzes/quizzes,show,5.0,2015-09-08T18:04:10Z,2015-09-08T18:04:10Z,,,0.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36",265,true,,post,216.51.95.36,8edb1fe8-8824-48fb-a0b3-7ed09e4a4dea,false,"{""user""=>53, ""context""=>9, ""asset""=>nil, ""real_user""=>nil, ""account""=>1}",
